"","id","uid","date","attendance","time_valid","neutral_site","conference_competition","play_by_play_available","recent","start_date","notes_type","notes_headline","broadcast_market","broadcast_name","type_id","type_abbreviation","venue_id","venue_full_name","venue_address_city","venue_address_state","venue_capacity","venue_indoor","status_clock","status_display_clock","status_period","status_type_id","status_type_name","status_type_state","status_type_completed","status_type_description","status_type_detail","status_type_short_detail","format_regulation_periods","home_id","home_uid","home_location","home_name","home_abbreviation","home_display_name","home_short_display_name","home_color","home_alternate_color","home_is_active","home_venue_id","home_logo","home_score","home_winner","home_linescores","home_records","away_id","away_uid","away_location","away_name","away_abbreviation","away_display_name","away_short_display_name","away_color","away_alternate_color","away_is_active","away_venue_id","away_logo","away_score","away_winner","away_linescores","away_records","game_id","season","season_type","status_type_alt_detail","game_json","game_json_url","game_date_time","game_date","PBP","team_box","player_box"
"70",401507320,"s:40~l:59~e:401507320~c:401507320","2023-08-20T22:00Z",11807,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-20T22:00Z","","","","",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",73,FALSE,"[{'value': 19.0} {'value': 13.0} {'value': 22.0} {'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-23', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-14', 'type': 'road'}]",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",83,TRUE,"[{'value': 22.0} {'value': 18.0} {'value': 17.0} {'value': 26.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-24', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-12', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-12', 'type': 'road'}]",401507320,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507320.json",2023-08-20 18:00:00,2023-08-20,TRUE,TRUE,TRUE
"71",401507319,"s:40~l:59~e:401507319~c:401507319","2023-08-20T21:00Z",6901,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-20T21:00Z","","","national","NBA TV",1,"STD",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",73,FALSE,"[{'value': 23.0} {'value': 17.0} {'value': 16.0} {'value': 17.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-20', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-9', 'type': 'road'}]",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",79,TRUE,"[{'value': 25.0} {'value': 20.0} {'value': 21.0} {'value': 13.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '22-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '13-5', 'type': 'road'}]",401507319,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507319.json",2023-08-20 17:00:00,2023-08-20,TRUE,TRUE,TRUE
"72",401507318,"s:40~l:59~e:401507318~c:401507318","2023-08-20T19:00Z",4200,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-20T19:00Z","","","national","NBA TV",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",84,FALSE,"[{'value': 23.0} {'value': 23.0} {'value': 18.0} {'value': 20.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-17', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-11', 'type': 'road'}]",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",97,TRUE,"[{'value': 29.0} {'value': 27.0} {'value': 28.0} {'value': 13.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-8', 'type': 'road'}]",401507318,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507318.json",2023-08-20 15:00:00,2023-08-20,TRUE,TRUE,TRUE
"73",401507317,"s:40~l:59~e:401507317~c:401507317","2023-08-19T19:00Z",10348,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-19T19:00Z","","","national","ABC",1,"STD",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",72,FALSE,"[{'value': 15.0} {'value': 21.0} {'value': 19.0} {'value': 17.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '28-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-3', 'type': 'road'}]",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","552583","fdb927",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",78,TRUE,"[{'value': 24.0} {'value': 18.0} {'value': 15.0} {'value': 21.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-18', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-8', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-10', 'type': 'road'}]",401507317,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507317.json",2023-08-19 15:00:00,2023-08-19,TRUE,TRUE,TRUE
"74",401507315,"s:40~l:59~e:401507315~c:401507315","2023-08-19T02:00Z",9652,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-19T02:00Z","","","national","ION",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",63,FALSE,"[{'value': 19.0} {'value': 19.0} {'value': 16.0} {'value': 9.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '9-31', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-12', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-19', 'type': 'road'}]",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",85,TRUE,"[{'value': 16.0} {'value': 27.0} {'value': 32.0} {'value': 10.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '32-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '17-3', 'type': 'road'}]",401507315,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507315.json",2023-08-18 22:00:00,2023-08-18,TRUE,TRUE,TRUE
"75",401507316,"s:40~l:59~e:401507316~c:401507316","2023-08-19T02:00Z",8865,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-19T02:00Z","","","national","ION",1,"STD",7224,"Climate Pledge Arena","Seattle","WA",18300,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",70,FALSE,"[{'value': 18.0} {'value': 21.0} {'value': 11.0} {'value': 20.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-22', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-14', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-8', 'type': 'road'}]",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",78,TRUE,"[{'value': 23.0} {'value': 23.0} {'value': 18.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-16', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-7', 'type': 'road'}]",401507316,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507316.json",2023-08-18 22:00:00,2023-08-18,TRUE,TRUE,TRUE
"76",401507314,"s:40~l:59~e:401507314~c:401507314","2023-08-18T23:30Z",2957,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-18T23:30Z","","","national","ION",1,"STD",6282,"Gateway Center","College Park","GA",3500,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",78,TRUE,"[{'value': 16.0} {'value': 23.0} {'value': 14.0} {'value': 25.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '16-16', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-10', 'type': 'road'}]",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",67,FALSE,"[{'value': 24.0} {'value': 13.0} {'value': 17.0} {'value': 13.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-19', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-10', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-9', 'type': 'road'}]",401507314,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507314.json",2023-08-18 19:30:00,2023-08-18,TRUE,TRUE,TRUE
"77",401507312,"s:40~l:59~e:401507312~c:401507312","2023-08-18T23:00Z",6584,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-18T23:00Z","","","national","ION",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",75,FALSE,"[{'value': 21.0} {'value': 19.0} {'value': 23.0} {'value': 12.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-5', 'type': 'road'}]",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",95,TRUE,"[{'value': 18.0} {'value': 28.0} {'value': 20.0} {'value': 29.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-8', 'type': 'road'}]",401507312,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507312.json",2023-08-18 19:00:00,2023-08-18,TRUE,TRUE,TRUE
"78",401507313,"s:40~l:59~e:401507313~c:401507313","2023-08-18T23:00Z",3506,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-18T23:00Z","","","national","ION",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",79,FALSE,"[{'value': 18.0} {'value': 24.0} {'value': 17.0} {'value': 20.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-24', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-12', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-12', 'type': 'road'}]",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",83,TRUE,"[{'value': 16.0} {'value': 26.0} {'value': 20.0} {'value': 21.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-16', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-11', 'type': 'road'}]",401507313,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507313.json",2023-08-18 19:00:00,2023-08-18,TRUE,TRUE,TRUE
"79",401507311,"s:40~l:59~e:401507311~c:401507311","2023-08-18T02:00Z",9230,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-18T02:00Z","","","national","PRIME VIDEO",1,"STD",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",88,TRUE,"[{'value': 25.0} {'value': 28.0} {'value': 15.0} {'value': 20.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '34-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '19-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '15-5', 'type': 'road'}]",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",75,FALSE,"[{'value': 21.0} {'value': 19.0} {'value': 24.0} {'value': 11.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '32-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '17-3', 'type': 'road'}]",401507311,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507311.json",2023-08-17 22:00:00,2023-08-17,TRUE,TRUE,TRUE
"80",401507376,"s:40~l:59~e:401507376~c:401507376","2023-08-16T01:00Z",8967,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-16T01:00Z","event","WNBA Commissioner's Cup Championship","","",39,"CC",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",63,FALSE,"[{'value': 11.0} {'value': 23.0} {'value': 14.0} {'value': 15.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '34-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '19-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '15-5', 'type': 'road'}]",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",82,TRUE,"[{'value': 17.0} {'value': 15.0} {'value': 24.0} {'value': 26.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '32-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '17-3', 'type': 'road'}]",401507376,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507376.json",2023-08-15 21:00:00,2023-08-15,TRUE,TRUE,TRUE
"81",401507310,"s:40~l:59~e:401507310~c:401507310","2023-08-14T01:00Z",8564,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-14T01:00Z","","","","",1,"STD",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",86,TRUE,"[{'value': 20.0} {'value': 16.0} {'value': 22.0} {'value': 28.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '27-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-3', 'type': 'road'}]",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",65,FALSE,"[{'value': 19.0} {'value': 11.0} {'value': 20.0} {'value': 15.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-16', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-10', 'type': 'road'}]",401507310,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507310.json",2023-08-13 21:00:00,2023-08-13,TRUE,TRUE,TRUE
"82",401507308,"s:40~l:59~e:401507308~c:401507308","2023-08-13T22:00Z",10107,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-13T22:00Z","","","","",1,"STD",7224,"Climate Pledge Arena","Seattle","WA",18300,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",81,TRUE,"[{'value': 25.0} {'value': 26.0} {'value': 12.0} {'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-21', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-13', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-8', 'type': 'road'}]",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",71,FALSE,"[{'value': 21.0} {'value': 14.0} {'value': 22.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-21', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-14', 'type': 'road'}]",401507308,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507308.json",2023-08-13 18:00:00,2023-08-13,TRUE,TRUE,TRUE
"83",401507307,"s:40~l:59~e:401507307~c:401507307","2023-08-13T19:00Z",3796,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-13T19:00Z","","","","",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",83,TRUE,"[{'value': 22.0} {'value': 18.0} {'value': 21.0} {'value': 22.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-16', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-11', 'type': 'road'}]",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",76,FALSE,"[{'value': 21.0} {'value': 18.0} {'value': 16.0} {'value': 21.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-18', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-10', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-8', 'type': 'road'}]",401507307,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507307.json",2023-08-13 15:00:00,2023-08-13,TRUE,TRUE,TRUE
"84",401507309,"s:40~l:59~e:401507309~c:401507309","2023-08-13T19:00Z",5019,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-13T19:00Z","","","","",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,400,"6:40",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",89,FALSE,"[{'value': 31.0} {'value': 20.0} {'value': 20.0} {'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-23', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-12', 'type': 'road'}]",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",100,TRUE,"[{'value': 29.0} {'value': 29.0} {'value': 25.0} {'value': 17.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '24-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-2', 'type': 'road'}]",401507309,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507309.json",2023-08-13 15:00:00,2023-08-13,TRUE,TRUE,TRUE
"85",401507306,"s:40~l:59~e:401507306~c:401507306","2023-08-13T00:00Z",4179,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-08-13T00:00Z","","","","",1,"STD",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",91,TRUE,"[{'value': 25.0} {'value': 27.0} {'value': 21.0} {'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '16-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-8', 'type': 'road'}]",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",81,FALSE,"[{'value': 23.0} {'value': 20.0} {'value': 21.0} {'value': 17.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-5', 'type': 'road'}]",401507306,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507306.json",2023-08-12 20:00:00,2023-08-12,TRUE,TRUE,TRUE
